time (milliseconds since 1970-01-01),shortwave (W/m^2),longwave (W/m^2)
1.0673193E12,1.16e-07,3.47e-06
1.06731936E12,1.21e-07,3.47e-06
1.06731942E12,1.33e-07,3.58e-06
1.06731948E12,1.40e-07,3.61e-06
1.06731954E12,1.57e-07,3.74e-06
1.0673196E12,1.79e-07,3.90e-06
1.06731966E12,1.98e-07,4.08e-06
1.06731972E12,2.01e-07,4.12e-06
1.06731978E12,1.90e-07,4.12e-06
1.06731984E12,1.85e-07,4.12e-06
1.0673199E12,1.93e-07,4.17e-06
1.06731996E12,1.99e-07,4.29e-06
1.06732002E12,2.43e-07,4.62e-06
1.06732008E12,2.70e-07,4.88e-06
1.06732014E12,2.59e-07,4.84e-06
1.0673202E12,2.42e-07,4.79e-06
1.06732026E12,2.29e-07,4.75e-06
1.06732032E12,2.09e-07,4.62e-06
1.06732038E12,1.95e-07,4.49e-06
1.06732044E12,1.87e-07,4.38e-06
1.0673205E12,1.99e-07,4.39e-06
1.06732056E12,2.15e-07,4.43e-06
1.06732062E12,2.58e-07,4.60e-06
1.06732068E12,2.98e-07,4.79e-06
1.06732074E12,3.43e-07,5.01e-06
1.0673208E12,3.63e-07,5.24e-06
1.06732086E12,3.79e-07,5.40e-06
1.06732092E12,3.86e-07,5.52e-06
1.06732098E12,3.66e-07,5.53e-06
1.06732104E12,3.41e-07,5.50e-06
1.0673211E12,3.17e-07,5.38e-06
1.06732116E12,2.82e-07,5.16e-06
1.06732122E12,2.49e-07,4.92e-06
1.06732128E12,2.23e-07,4.70e-06
1.06732134E12,2.00e-07,4.48e-06
1.0673214E12,1.80e-07,4.26e-06
1.06732146E12,1.63e-07,4.07e-06
1.06732152E12,1.47e-07,3.87e-06
1.06732158E12,1.35e-07,3.70e-06
1.06732164E12,1.26e-07,3.55e-06
1.0673217E12,1.17e-07,3.42e-06
1.06732176E12,1.09e-07,3.30e-06
1.06732182E12,9.98e-08,3.16e-06
1.06732188E12,9.23e-08,3.06e-06
1.06732194E12,8.59e-08,2.96e-06
1.067322E12,8.13e-08,2.88e-06
1.06732206E12,7.82e-08,2.81e-06
1.06732212E12,7.62e-08,2.76e-06
1.06732218E12,7.78e-08,2.77e-06
1.06732224E12,7.33e-08,2.71e-06
1.0673223E12,6.50e-08,2.61e-06
1.06732236E12,6.17e-08,2.53e-06
1.06732242E12,6.92e-08,2.53e-06
1.06732248E12,8.13e-08,2.59e-06
1.06732254E12,1.01e-07,2.70e-06
1.0673226E12,9.79e-08,2.69e-06
1.06732266E12,9.35e-08,2.67e-06
1.06732272E12,8.89e-08,2.67e-06
1.06732278E12,8.49e-08,2.63e-06
1.06732284E12,8.18e-08,2.60e-06
1.0673229E12,7.91e-08,2.60e-06
1.06732296E12,8.09e-08,2.62e-06
1.06732302E12,8.77e-08,2.68e-06
1.06732308E12,8.15e-08,2.63e-06
1.06732314E12,7.74e-08,2.58e-06
1.0673232E12,7.73e-08,2.54e-06
1.06732326E12,7.78e-08,2.52e-06
1.06732332E12,8.00e-08,2.52e-06
1.06732338E12,9.14e-08,2.61e-06
1.06732344E12,1.21e-07,2.77e-06
1.0673235E12,2.09e-07,3.15e-06
1.06732356E12,2.21e-07,3.38e-06
1.06732362E12,1.69e-07,3.29e-06
1.06732368E12,1.29e-07,3.10e-06
1.06732374E12,1.08e-07,2.94e-06
1.0673238E12,9.55e-08,2.79e-06
1.06732386E12,8.71e-08,2.69e-06
1.06732392E12,8.22e-08,2.60e-06
1.06732398E12,7.76e-08,2.56e-06
1.06732404E12,7.24e-08,2.48e-06
1.0673241E12,6.75e-08,2.43e-06
1.06732416E12,6.38e-08,2.37e-06
1.06732422E12,5.93e-08,2.31e-06
1.06732428E12,5.58e-08,2.25e-06
1.06732434E12,5.38e-08,2.24e-06
1.0673244E12,5.25e-08,2.22e-06
1.06732446E12,5.21e-08,2.16e-06
1.06732452E12,5.16e-08,2.16e-06
1.06732458E12,5.02e-08,2.16e-06
1.06732464E12,5.00e-08,2.16e-06
1.0673247E12,5.00e-08,2.13e-06
1.06732476E12,4.92e-08,2.09e-06
1.06732482E12,4.81e-08,2.09e-06
1.06732488E12,4.84e-08,2.09e-06
1.06732494E12,4.94e-08,2.09e-06
1.067325E12,5.35e-08,2.13e-06
1.06732506E12,5.75e-08,2.16e-06
1.06732512E12,5.31e-08,2.16e-06
1.06732518E12,4.95e-08,2.11e-06
1.06732524E12,4.85e-08,2.09e-06
1.0673253E12,5.50e-08,2.12e-06
1.06732536E12,5.96e-08,2.16e-06
1.06732542E12,6.28e-08,2.21e-06
1.06732548E12,6.68e-08,2.24e-06
1.06732554E12,6.65e-08,2.27e-06
1.0673256E12,6.52e-08,2.24e-06
1.06732566E12,7.01e-08,2.29e-06
1.06732572E12,7.33e-08,2.31e-06
1.06732578E12,7.85e-08,2.38e-06
1.06732584E12,8.57e-08,2.44e-06
1.0673259E12,9.59e-08,2.47e-06
1.06732596E12,1.17e-07,2.61e-06
1.06732602E12,1.28e-07,2.75e-06
1.06732608E12,1.32e-07,2.85e-06
1.06732614E12,1.30e-07,2.89e-06
1.0673262E12,1.25e-07,2.94e-06
1.06732626E12,1.30e-07,3.01e-06
1.06732632E12,1.33e-07,3.06e-06
1.06732638E12,1.36e-07,3.10e-06
1.06732644E12,1.38e-07,3.14e-06
1.0673265E12,1.46e-07,3.24e-06
1.06732656E12,1.73e-07,3.48e-06
1.06732662E12,2.02e-07,3.79e-06
1.06732668E12,2.19e-07,3.98e-06
1.06732674E12,2.04e-07,3.92e-06
1.0673268E12,1.85e-07,3.78e-06
1.06732686E12,1.82e-07,3.72e-06
1.06732692E12,1.95e-07,3.75e-06
1.06732698E12,1.94e-07,3.75e-06
1.06732704E12,1.91e-07,3.75e-06
1.0673271E12,2.14e-07,3.89e-06
1.06732716E12,2.34e-07,4.01e-06
1.06732722E12,2.33e-07,4.04e-06
1.06732728E12,2.40e-07,4.06e-06
1.06732734E12,2.42e-07,4.10e-06
1.0673274E12,2.48e-07,4.14e-06
1.06732746E12,2.77e-07,4.34e-06
1.06732752E12,3.16e-07,4.66e-06
1.06732758E12,3.62e-07,4.92e-06
1.06732764E12,4.22e-07,5.30e-06
1.0673277E12,4.75e-07,5.62e-06
1.06732776E12,5.40e-07,6.17e-06
1.06732782E12,4.93e-07,6.05e-06
1.06732788E12,5.02e-07,6.10e-06
1.06732794E12,4.84e-07,6.05e-06
1.067328E12,4.42e-07,5.97e-06
1.06732806E12,3.97e-07,5.87e-06
1.06732812E12,3.57e-07,5.69e-06
1.06732818E12,3.05e-07,5.42e-06
1.06732824E12,2.76e-07,5.16e-06
1.0673283E12,2.58e-07,4.95e-06
1.06732836E12,2.41e-07,4.79e-06
1.06732842E12,2.31e-07,4.65e-06
1.06732848E12,2.26e-07,4.56e-06
1.06732854E12,2.42e-07,4.61e-06
1.0673286E12,2.44e-07,4.55e-06
1.06732866E12,2.37e-07,4.50e-06
1.06732872E12,2.29e-07,4.48e-06
1.06732878E12,2.28e-07,4.48e-06
1.06732884E12,2.28e-07,4.45e-06
1.0673289E12,2.30e-07,4.47e-06
1.06732896E12,2.44e-07,4.52e-06
1.06732902E12,3.40e-07,4.81e-06
1.06732908E12,4.88e-07,5.18e-06
1.06732914E12,5.65e-07,5.45e-06
1.0673292E12,5.92e-07,5.64e-06
1.06732926E12,6.07e-07,5.81e-06
1.06732932E12,6.08e-07,5.94e-06
1.06732938E12,5.71e-07,5.97e-06
1.06732944E12,5.50e-07,6.01e-06
1.0673295E12,5.50e-07,6.08e-06
1.06732956E12,5.75e-07,6.41e-06
1.06732962E12,6.21e-07,6.89e-06
1.06732968E12,5.62e-07,6.68e-06
1.06732974E12,5.12e-07,6.46e-06
1.0673298E12,4.84e-07,6.31e-06
1.06732986E12,4.44e-07,6.15e-06
1.06732992E12,4.03e-07,6.03e-06
1.06732998E12,3.67e-07,5.87e-06
1.06733004E12,3.21e-07,5.70e-06
1.0673301E12,3.08e-07,5.64e-06
1.06733016E12,3.43e-07,5.85e-06
1.06733022E12,4.24e-07,6.24e-06
1.06733028E12,8.79e-07,7.96e-06
1.06733034E12,9.93e-07,8.77e-06
1.0673304E12,8.00e-07,8.49e-06
1.06733046E12,6.78e-07,8.07e-06
1.06733052E12,5.97e-07,7.64e-06
1.06733058E12,5.79e-07,7.38e-06
1.06733064E12,5.51e-07,7.14e-06
1.0673307E12,5.26e-07,6.97e-06
1.06733076E12,5.31e-07,6.93e-06
1.06733082E12,6.31e-07,7.14e-06
1.06733088E12,8.18e-07,7.62e-06
1.06733094E12,9.06e-07,7.93e-06
1.067331E12,9.02e-07,8.04e-06
1.06733106E12,8.61e-07,8.02e-06
1.06733112E12,7.71e-07,7.85e-06
1.06733118E12,7.14e-07,7.67e-06
1.06733124E12,7.31e-07,7.66e-06
1.0673313E12,7.05e-07,7.64e-06
1.06733136E12,6.78e-07,7.57e-06
1.06733142E12,6.49e-07,7.50e-06
1.06733148E12,6.05e-07,7.36e-06
1.06733154E12,5.45e-07,7.14e-06
1.0673316E12,4.90e-07,6.90e-06
1.06733166E12,4.39e-07,6.67e-06
1.06733172E12,3.96e-07,6.46e-06
1.06733178E12,3.62e-07,6.27e-06
1.06733184E12,3.33e-07,6.10e-06
1.0673319E12,3.08e-07,5.96e-06
1.06733196E12,2.92e-07,5.86e-06
1.06733202E12,2.91e-07,5.89e-06
1.06733208E12,3.15e-07,6.01e-06
1.06733214E12,3.24e-07,6.10e-06
1.0673322E12,3.33e-07,6.21e-06
1.06733226E12,3.37e-07,6.21e-06
1.06733232E12,3.46e-07,6.24e-06
1.06733238E12,3.60e-07,6.30e-06
1.06733244E12,3.66e-07,6.34e-06
1.0673325E12,3.71e-07,6.43e-06
1.06733256E12,3.61e-07,6.37e-06
1.06733262E12,3.51e-07,6.35e-06
1.06733268E12,3.42e-07,6.30e-06
1.06733274E12,3.34e-07,6.22e-06
1.0673328E12,3.25e-07,6.15e-06
1.06733286E12,3.14e-07,6.07e-06
1.06733292E12,2.95e-07,5.92e-06
1.06733298E12,2.79e-07,5.79e-06
1.06733304E12,2.71e-07,5.69e-06
1.0673331E12,2.52e-07,5.55e-06
1.06733316E12,2.40e-07,5.42e-06
1.06733322E12,2.39e-07,5.36e-06
1.06733328E12,2.35e-07,5.35e-06
1.06733334E12,2.28e-07,5.30e-06
1.0673334E12,2.22e-07,5.21e-06
1.06733346E12,2.19e-07,5.18e-06
1.06733352E12,2.16e-07,5.12e-06
1.06733358E12,2.07e-07,5.05e-06
1.06733364E12,2.01e-07,4.98e-06
1.0673337E12,2.02e-07,4.98e-06
1.06733376E12,1.99e-07,4.95e-06
1.06733382E12,1.90e-07,4.86e-06
1.06733388E12,1.86e-07,4.78e-06
1.06733394E12,1.83e-07,4.72e-06
1.067334E12,1.93e-07,4.73e-06
1.06733406E12,2.35e-07,4.88e-06
1.06733412E12,2.92e-07,5.09e-06
1.06733418E12,3.28e-07,5.28e-06
1.06733424E12,3.48e-07,5.45e-06
1.0673343E12,3.69e-07,5.61e-06
1.06733436E12,3.55e-07,5.64e-06
1.06733442E12,3.39e-07,5.60e-06
1.06733448E12,3.28e-07,5.58e-06
1.06733454E12,3.22e-07,5.56e-06
1.0673346E12,3.20e-07,5.57e-06
1.06733466E12,3.16e-07,5.56e-06
1.06733472E12,3.51e-07,5.70e-06
1.06733478E12,4.85e-07,6.12e-06
1.06733484E12,1.13e-06,7.96e-06
1.0673349E12,2.21e-06,1.04e-05
1.06733496E12,2.83e-06,1.22e-05
1.06733502E12,2.96e-06,1.34e-05
1.06733508E12,2.86e-06,1.40e-05
1.06733514E12,2.56e-06,1.40e-05
1.0673352E12,2.26e-06,1.37e-05
1.06733526E12,2.03e-06,1.35e-05
1.06733532E12,1.88e-06,1.32e-05
1.06733538E12,1.81e-06,1.32e-05
1.06733544E12,2.04e-06,1.41e-05
1.0673355E12,2.68e-06,1.64e-05
1.06733556E12,3.31e-06,1.88e-05
1.06733562E12,3.90e-06,2.11e-05
1.06733568E12,4.03e-06,2.24e-05
1.06733574E12,3.91e-06,2.27e-05
1.0673358E12,3.77e-06,2.27e-05
1.06733586E12,3.53e-06,2.24e-05
1.06733592E12,3.24e-06,2.16e-05
1.06733598E12,2.96e-06,2.07e-05
1.06733604E12,2.74e-06,1.98e-05
1.0673361E12,2.53e-06,1.91e-05
1.06733616E12,2.37e-06,1.85e-05
1.06733622E12,2.24e-06,1.83e-05
1.06733628E12,2.20e-06,1.82e-05
1.06733634E12,2.38e-06,1.89e-05
1.0673364E12,2.88e-06,2.10e-05
1.06733646E12,3.16e-06,2.20e-05
1.06733652E12,3.60e-06,2.36e-05
1.06733658E12,4.13e-06,2.52e-05
1.06733664E12,4.51e-06,2.63e-05
1.0673367E12,5.15e-06,2.79e-05
1.06733676E12,5.93e-06,2.98e-05
1.06733682E12,6.87e-06,3.19e-05
1.06733688E12,8.07e-06,3.50e-05
1.06733694E12,9.12e-06,3.80e-05
1.067337E12,1.02e-05,4.09e-05
1.06733706E12,1.11e-05,4.38e-05
1.06733712E12,1.19e-05,4.65e-05
1.06733718E12,1.29e-05,4.95e-05
1.06733724E12,1.38e-05,5.28e-05
1.0673373E12,1.44e-05,5.56e-05
1.06733736E12,1.52e-05,5.92e-05
1.06733742E12,1.60e-05,6.34e-05
1.06733748E12,1.63e-05,6.65e-05
1.06733754E12,1.66e-05,6.90e-05
1.0673376E12,1.68e-05,7.14e-05
1.06733766E12,1.69e-05,7.33e-05
1.06733772E12,1.71e-05,7.50e-05
1.06733778E12,1.71e-05,7.67e-05
1.06733784E12,1.71e-05,7.83e-05
1.0673379E12,1.69e-05,7.93e-05
1.06733796E12,1.66e-05,8.00e-05
1.06733802E12,1.63e-05,8.04e-05
1.06733808E12,1.58e-05,8.07e-05
1.06733814E12,1.54e-05,8.04e-05
1.0673382E12,1.50e-05,8.04e-05
1.06733826E12,1.46e-05,7.96e-05
1.06733832E12,1.41e-05,7.89e-05
1.06733838E12,1.40e-05,7.89e-05
1.06733844E12,1.38e-05,7.89e-05
1.0673385E12,1.33e-05,7.80e-05
1.06733856E12,1.27e-05,7.66e-05
1.06733862E12,1.20e-05,7.48e-05
1.06733868E12,1.16e-05,7.33e-05
1.06733874E12,1.17e-05,7.33e-05
1.0673388E12,1.34e-05,7.78e-05
1.06733886E12,2.23e-05,0.000101
1.06733892E12,5.71e-05,0.000189
1.06733898E12,0.000137,0.000379
1.06733904E12,0.000277,0.000662
1.0673391E12,0.000440,0.000989
1.06733916E12,0.000488,0.00128
1.06733922E12,0.000488,0.00151
1.06733928E12,0.000488,0.00164
1.06733934E12,0.000488,0.00171
1.0673394E12,0.000488,0.00172
1.06733946E12,0.000488,0.00170
1.06733952E12,0.000488,0.00166
1.06733958E12,0.000488,0.00159
1.06733964E12,0.000488,0.00151
1.0673397E12,0.000472,0.00143
1.06733976E12,0.000438,0.00136
1.06733982E12,0.000405,0.00128
1.06733988E12,0.000374,0.00120
1.06733994E12,0.000346,0.00113
1.06734E12,0.000319,0.00106
1.06734006E12,0.000294,0.00100
1.06734012E12,0.000273,0.000946
1.06734018E12,0.000253,0.000895
1.06734024E12,0.000235,0.000851
1.0673403E12,0.000218,0.000809
1.06734036E12,0.000203,0.000773
1.06734042E12,0.000189,0.000736
1.06734048E12,0.000177,0.000705
1.06734054E12,0.000165,0.000675
1.0673406E12,0.000154,0.000646
1.06734066E12,0.000144,0.000617
1.06734072E12,0.000134,0.000590
1.06734078E12,0.000126,0.000564
1.06734084E12,0.000118,0.000538
1.0673409E12,0.000110,0.000511
1.06734096E12,0.000104,0.000488
1.06734102E12,9.75e-05,0.000466
1.06734108E12,9.27e-05,0.000447
1.06734114E12,8.73e-05,0.000429
1.0673412E12,8.24e-05,0.000410
1.06734126E12,7.78e-05,0.000392
1.06734132E12,7.41e-05,0.000377
1.06734138E12,7.13e-05,0.000365
1.06734144E12,6.81e-05,0.000351
1.0673415E12,6.46e-05,0.000336
1.06734156E12,6.12e-05,0.000323
1.06734162E12,5.85e-05,0.000312
1.06734168E12,5.60e-05,0.000300
1.06734174E12,5.40e-05,0.000290
1.0673418E12,5.14e-05,0.000280
1.06734186E12,4.92e-05,0.000269
1.06734192E12,4.71e-05,0.000261
1.06734198E12,4.50e-05,0.000253
1.06734204E12,4.37e-05,0.000245
1.0673421E12,4.21e-05,0.000238
1.06734216E12,4.01e-05,0.000231
1.06734222E12,3.88e-05,0.000223
1.06734228E12,3.80e-05,0.000216
1.06734234E12,3.59e-05,0.000210
1.0673424E12,3.48e-05,0.000204
1.06734246E12,3.35e-05,0.000196
1.06734252E12,3.26e-05,0.000193
1.06734258E12,3.16e-05,0.000188
1.06734264E12,3.06e-05,0.000181
1.0673427E12,2.97e-05,0.000177
1.06734276E12,2.89e-05,0.000173
1.06734282E12,2.82e-05,0.000168
1.06734288E12,2.74e-05,0.000166
1.06734294E12,2.66e-05,0.000159
1.067343E12,2.59e-05,0.000158
1.06734306E12,2.52e-05,0.000152
1.06734312E12,2.44e-05,0.000151
1.06734318E12,2.36e-05,0.000144
1.06734324E12,2.28e-05,0.000143
1.0673433E12,2.22e-05,0.000137
1.06734336E12,2.16e-05,0.000136
1.06734342E12,2.09e-05,0.000132
1.06734348E12,2.04e-05,0.000128
1.06734354E12,1.99e-05,0.000126
1.0673436E12,1.95e-05,0.000122
1.06734366E12,1.91e-05,0.000120
1.06734372E12,1.88e-05,0.000118
1.06734378E12,1.86e-05,0.000116
1.06734384E12,1.82e-05,0.000114
1.0673439E12,1.80e-05,0.000112
1.06734396E12,1.79e-05,0.000111
1.06734402E12,1.79e-05,0.000111
1.06734408E12,1.77e-05,0.000110
1.06734414E12,1.75e-05,0.000110
1.0673442E12,1.71e-05,0.000108
1.06734426E12,1.65e-05,0.000106
1.06734432E12,1.59e-05,0.000104
1.06734438E12,1.54e-05,0.000101
1.06734444E12,1.49e-05,9.89e-05
1.0673445E12,1.46e-05,9.71e-05
1.06734456E12,1.44e-05,9.55e-05
1.06734462E12,1.42e-05,9.40e-05
1.06734468E12,1.38e-05,9.20e-05
1.06734474E12,1.35e-05,9.04e-05
1.0673448E12,1.31e-05,8.87e-05
1.06734486E12,1.28e-05,8.73e-05
1.06734492E12,1.26e-05,8.57e-05
1.06734498E12,1.24e-05,8.45e-05
1.06734504E12,1.21e-05,8.30e-05
1.0673451E12,1.18e-05,8.13e-05
1.06734516E12,1.15e-05,8.00e-05
1.06734522E12,1.13e-05,7.87e-05
1.06734528E12,1.12e-05,7.76e-05
1.06734534E12,1.11e-05,7.69e-05
1.0673454E12,1.09e-05,7.60e-05
1.06734546E12,1.07e-05,7.52e-05
1.06734552E12,1.09e-05,7.52e-05
1.06734558E12,1.09e-05,7.48e-05
1.06734564E12,1.06e-05,7.40e-05
1.0673457E12,1.04e-05,7.29e-05
1.06734576E12,1.01e-05,7.18e-05
1.06734582E12,9.84e-06,7.05e-05
1.06734588E12,9.55e-06,6.90e-05
1.06734594E12,9.31e-06,6.75e-05
1.067346E12,9.08e-06,6.62e-05
1.06734606E12,8.89e-06,6.52e-05
1.06734612E12,8.73e-06,6.38e-05
1.06734618E12,8.63e-06,6.28e-05
1.06734624E12,8.47e-06,6.18e-05
1.0673463E12,8.30e-06,6.07e-05
1.06734636E12,8.20e-06,5.98e-05
1.06734642E12,8.00e-06,5.90e-05
1.06734648E12,8.00e-06,5.85e-05
1.06734654E12,7.96e-06,5.79e-05
1.0673466E12,7.78e-06,5.70e-05
1.06734666E12,7.57e-06,5.61e-05
1.06734672E12,7.36e-06,5.50e-05
1.06734678E12,7.18e-06,5.42e-05
1.06734684E12,7.14e-06,5.35e-05
1.0673469E12,6.97e-06,5.30e-05
1.06734696E12,6.97e-06,5.27e-05
1.06734702E12,6.97e-06,5.21e-05
1.06734708E12,6.82e-06,5.14e-05
1.06734714E12,6.76e-06,5.07e-05
1.0673472E12,6.59e-06,5.00e-05
1.06734726E12,6.55e-06,4.95e-05
1.06734732E12,6.43e-06,4.91e-05
1.06734738E12,6.34e-06,4.86e-05
1.06734744E12,6.22e-06,4.79e-05
1.0673475E12,6.12e-06,4.78e-05
1.06734756E12,6.12e-06,4.71e-05
1.06734762E12,5.98e-06,4.66e-05
1.06734768E12,5.89e-06,4.59e-05
1.06734774E12,5.71e-06,4.56e-05
1.0673478E12,5.71e-06,4.50e-05
1.06734786E12,5.71e-06,4.49e-05
1.06734792E12,5.68e-06,4.43e-05
1.06734798E12,5.51e-06,4.38e-05
1.06734804E12,5.43e-06,4.32e-05
1.0673481E12,5.31e-06,4.26e-05
1.06734816E12,5.31e-06,4.22e-05
1.06734822E12,5.31e-06,4.19e-05
1.06734828E12,5.28e-06,4.18e-05
1.06734834E12,5.11e-06,4.12e-05
1.0673484E12,5.11e-06,4.08e-05
1.06734846E12,5.11e-06,4.03e-05
1.06734852E12,4.90e-06,3.97e-05
1.06734858E12,4.89e-06,3.90e-05
1.06734864E12,4.76e-06,3.88e-05
1.0673487E12,4.69e-06,3.82e-05
1.06734876E12,4.69e-06,3.82e-05
1.06734882E12,4.69e-06,3.75e-05
1.06734888E12,4.69e-06,3.75e-05
1.06734894E12,4.69e-06,3.75e-05
1.067349E12,4.69e-06,3.72e-05
1.06734906E12,4.51e-06,3.67e-05
1.06734912E12,4.48e-06,3.67e-05
1.06734918E12,4.48e-06,3.67e-05
1.06734924E12,4.48e-06,3.66e-05
1.0673493E12,4.41e-06,3.60e-05
1.06734936E12,4.27e-06,3.58e-05
1.06734942E12,4.27e-06,3.53e-05
1.06734948E12,4.18e-06,3.49e-05
1.06734954E12,4.07e-06,3.45e-05
1.0673496E12,4.07e-06,3.45e-05
1.06734966E12,4.07e-06,3.38e-05
1.06734972E12,4.07e-06,3.36e-05
1.06734978E12,4.07e-06,3.31e-05
1.06734984E12,4.07e-06,3.31e-05
1.0673499E12,4.07e-06,3.31e-05
1.06734996E12,3.91e-06,3.31e-05
1.06735002E12,3.86e-06,3.31e-05
1.06735008E12,3.86e-06,3.24e-05
1.06735014E12,3.72e-06,3.21e-05
1.0673502E12,3.65e-06,3.16e-05
1.06735026E12,3.65e-06,3.15e-05
1.06735032E12,3.65e-06,3.08e-05
1.06735038E12,3.65e-06,3.08e-05
1.06735044E12,3.65e-06,3.08e-05
1.0673505E12,3.65e-06,3.01e-05
1.06735056E12,3.57e-06,3.01e-05
1.06735062E12,3.45e-06,3.01e-05
1.06735068E12,3.45e-06,3.01e-05
1.06735074E12,3.45e-06,2.95e-05
1.0673508E12,3.45e-06,2.94e-05
1.06735086E12,3.45e-06,2.94e-05
1.06735092E12,3.45e-06,2.94e-05
1.06735098E12,3.45e-06,2.90e-05
1.06735104E12,3.47e-06,2.86e-05
1.0673511E12,3.43e-06,2.86e-05
1.06735116E12,3.39e-06,2.81e-05
1.06735122E12,3.36e-06,2.79e-05
1.06735128E12,3.32e-06,2.79e-05
1.06735134E12,3.28e-06,2.72e-05
1.0673514E12,3.25e-06,2.72e-05
1.06735146E12,3.23e-06,2.72e-05
1.06735152E12,3.21e-06,2.72e-05
1.06735158E12,3.22e-06,2.72e-05
1.06735164E12,3.23e-06,2.71e-05
1.0673517E12,3.24e-06,2.66e-05
1.06735176E12,3.25e-06,2.65e-05
1.06735182E12,3.21e-06,2.64e-05
1.06735188E12,3.14e-06,2.64e-05
1.06735194E12,3.10e-06,2.57e-05
1.067352E12,3.10e-06,2.57e-05
1.06735206E12,3.09e-06,2.57e-05
1.06735212E12,3.07e-06,2.57e-05
1.06735218E12,3.04e-06,2.55e-05
1.06735224E12,3.02e-06,2.49e-05
1.0673523E12,3.02e-06,2.49e-05
1.06735236E12,3.01e-06,2.49e-05
1.06735242E12,2.97e-06,2.49e-05
1.06735248E12,2.95e-06,2.49e-05
1.06735254E12,2.93e-06,2.46e-05
1.0673526E12,2.92e-06,2.42e-05
1.06735266E12,2.90e-06,2.42e-05
1.06735272E12,2.87e-06,2.42e-05
1.06735278E12,2.86e-06,2.42e-05
1.06735284E12,2.87e-06,2.42e-05
1.0673529E12,2.89e-06,2.42e-05
1.06735296E12,3.11e-06,2.48e-05
1.06735302E12,3.84e-06,2.71e-05
1.06735308E12,4.84e-06,3.05e-05
1.06735314E12,5.04e-06,3.25e-05
1.0673532E12,4.61e-06,3.26e-05
1.06735326E12,4.10e-06,3.19e-05
1.06735332E12,3.71e-06,3.09e-05
1.06735338E12,3.44e-06,2.98e-05
1.06735344E12,3.28e-06,2.88e-05
1.0673535E12,3.11e-06,2.76e-05
1.06735356E12,3.00e-06,2.67e-05
1.06735362E12,2.92e-06,2.60e-05
1.06735368E12,2.85e-06,2.53e-05
1.06735374E12,2.80e-06,2.49e-05
1.0673538E12,2.76e-06,2.43e-05
1.06735386E12,2.73e-06,2.42e-05
1.06735392E12,2.69e-06,2.35e-05
1.06735398E12,2.66e-06,2.35e-05
1.06735404E12,2.64e-06,2.34e-05
1.0673541E12,2.64e-06,2.30e-05
1.06735416E12,2.65e-06,2.27e-05
1.06735422E12,2.65e-06,2.27e-05
1.06735428E12,2.61e-06,2.27e-05
1.06735434E12,2.57e-06,2.24e-05
1.0673544E12,2.51e-06,2.20e-05
1.06735446E12,2.47e-06,2.18e-05
1.06735452E12,2.43e-06,2.13e-05
1.06735458E12,2.41e-06,2.13e-05
1.06735464E12,2.39e-06,2.13e-05
1.0673547E12,2.39e-06,2.12e-05
1.06735476E12,2.38e-06,2.07e-05
1.06735482E12,2.35e-06,2.05e-05
1.06735488E12,2.32e-06,2.05e-05
1.06735494E12,2.29e-06,2.05e-05
1.067355E12,2.29e-06,2.05e-05
1.06735506E12,2.29e-06,2.05e-05
1.06735512E12,2.29e-06,2.05e-05
1.06735518E12,2.27e-06,2.05e-05
1.06735524E12,2.24e-06,1.99e-05
1.0673553E12,2.23e-06,1.98e-05
1.06735536E12,2.23e-06,2.02e-05
1.06735542E12,2.27e-06,2.05e-05
1.06735548E12,2.31e-06,2.05e-05
1.06735554E12,2.31e-06,2.05e-05
1.0673556E12,2.28e-06,2.05e-05
1.06735566E12,2.24e-06,2.05e-05
1.06735572E12,2.19e-06,2.03e-05
1.06735578E12,2.15e-06,1.98e-05
1.06735584E12,2.12e-06,1.98e-05
1.0673559E12,2.09e-06,1.95e-05
1.06735596E12,2.06e-06,1.90e-05
1.06735602E12,2.03e-06,1.90e-05
1.06735608E12,2.01e-06,1.90e-05
1.06735614E12,1.99e-06,1.90e-05
1.0673562E12,1.98e-06,1.90e-05
1.06735626E12,1.97e-06,1.90e-05
1.06735632E12,1.95e-06,1.85e-05
1.06735638E12,1.94e-06,1.83e-05
1.06735644E12,1.94e-06,1.83e-05
1.0673565E12,1.92e-06,1.83e-05
1.06735656E12,1.90e-06,1.83e-05
1.06735662E12,1.89e-06,1.83e-05
1.06735668E12,1.88e-06,1.83e-05
1.06735674E12,1.87e-06,1.83e-05
1.0673568E12,1.84e-06,1.79e-05
1.06735686E12,1.81e-06,1.76e-05
1.06735692E12,1.78e-06,1.76e-05
1.06735698E12,1.75e-06,1.76e-05
1.06735704E12,1.72e-06,1.71e-05
1.0673571E12,1.71e-06,1.68e-05
1.06735716E12,1.69e-06,1.68e-05
1.06735722E12,1.68e-06,1.68e-05
1.06735728E12,1.66e-06,1.68e-05
1.06735734E12,1.65e-06,1.68e-05
1.0673574E12,1.63e-06,1.68e-05
1.06735746E12,1.65e-06,1.68e-05
1.06735752E12,1.70e-06,1.72e-05
1.06735758E12,1.78e-06,1.80e-05
1.06735764E12,1.86e-06,1.87e-05
1.0673577E12,2.13e-06,2.01e-05
1.06735776E12,2.33e-06,2.12e-05
1.06735782E12,2.30e-06,2.13e-05
1.06735788E12,2.21e-06,2.13e-05
1.06735794E12,2.09e-06,2.12e-05
1.067358E12,1.97e-06,2.05e-05
